order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
1826,197433,2,0,0,30.0
1827,146241,9,5,13,3.0
1828,28679,8,1,15,6.0
1829,205787,37,2,15,7.0
1830,113090,36,2,8,4.0
1831,205228,19,2,19,11.0
1832,184224,34,5,12,15.0
1833,97401,9,1,10,2.0
1834,3626,35,2,8,11.0
1835,24706,22,0,9,18.0
1836,199311,4,1,15,9.0
1837,81346,7,6,20,14.0
1838,18244,1,3,14,
1839,43844,49,3,17,3.0
1840,149683,16,0,1,7.0
1841,155059,11,6,19,2.0
1842,46931,10,1,8,8.0
1843,3051,2,0,12,30.0
1844,68632,45,3,11,8.0
1845,164589,25,3,15,10.0
1846,172900,42,3,22,13.0
1847,116261,69,6,17,2.0
1848,155412,68,3,22,2.0
1849,170096,85,2,15,2.0
1850,8359,35,2,16,4.0
1851,30038,8,3,10,14.0
1852,150812,2,0,11,4.0
1853,102974,7,0,14,3.0
1854,85331,6,2,20,30.0
1855,126787,3,1,13,1.0
1856,37762,19,1,11,7.0
1857,148452,17,0,16,6.0
1858,196758,8,5,15,6.0
1859,87634,23,1,8,11.0
1860,111396,27,3,9,3.0
1861,149045,19,0,11,6.0
1862,153226,9,4,11,3.0
1863,163329,11,6,10,7.0
1864,69138,17,2,17,8.0
1865,7258,9,5,12,30.0
1866,28827,2,5,20,1.0
1867,17054,11,3,19,18.0
1868,27568,4,1,5,8.0
1869,104439,8,1,21,3.0
1870,84498,2,2,15,10.0
1871,104737,9,0,22,23.0
1872,204721,7,1,16,3.0
1873,34715,6,0,14,12.0
1874,149074,35,1,17,1.0
1875,18632,10,3,10,0.0
1876,99220,8,1,10,30.0
1877,61494,2,1,12,7.0
1878,113643,12,6,12,16.0
1879,53130,11,1,18,3.0
1880,20773,6,1,16,15.0
1881,128537,1,3,16,
1882,60361,2,3,17,10.0
1883,45167,3,0,11,9.0
1884,17155,20,0,15,2.0
1885,143224,3,0,13,12.0
1886,20429,16,3,14,5.0
1887,25085,78,1,10,3.0
1888,133196,24,2,19,2.0
1889,56236,1,1,16,
1890,2454,4,5,6,30.0
1891,46753,3,1,15,15.0
1892,20558,97,4,10,2.0
1893,67816,13,6,22,11.0
1894,182290,54,1,22,2.0
1895,76256,10,0,22,27.0
1896,6371,3,1,15,28.0
1897,179653,10,2,16,22.0
1898,136253,25,6,5,3.0
1899,201629,43,5,13,5.0
1900,16883,7,5,17,8.0
1901,191916,20,3,16,6.0
1902,107510,21,0,9,14.0
1903,17861,6,1,19,1.0
1904,164514,8,4,7,8.0
1905,32004,2,3,13,4.0
1906,75268,22,5,12,27.0
1907,119927,8,2,22,22.0
1908,191140,31,4,12,1.0
1909,68761,33,0,13,0.0
1910,170581,39,4,16,4.0
1911,206105,38,6,12,2.0
1912,142524,8,2,18,30.0
1913,34334,13,6,11,30.0
1914,149858,39,2,8,2.0
1915,4631,29,6,20,7.0
1916,48958,19,2,12,1.0
1917,129348,24,5,16,2.0
1918,130868,3,3,21,9.0
1919,175734,37,6,17,3.0
1920,81179,7,2,17,9.0
1921,129131,1,1,10,
1922,61231,5,2,16,22.0
1923,82828,19,2,13,5.0
1924,205943,8,1,13,30.0
1925,43910,6,6,20,30.0
1926,70455,15,4,16,7.0
1927,192552,9,3,10,6.0
1928,121303,34,3,20,6.0
1929,156103,20,0,11,18.0
1930,60932,93,1,10,2.0
1931,81433,44,4,18,4.0
1932,175796,41,0,14,7.0
1933,59106,91,0,18,0.0
1934,138540,4,6,14,30.0
1935,136134,48,4,0,17.0
1936,107149,4,3,15,30.0
1937,19251,9,3,10,11.0
1938,86241,15,2,11,4.0
1939,41347,2,5,14,30.0
1940,165192,18,6,20,5.0
1941,178894,15,5,21,11.0
1942,149516,32,4,15,1.0
1943,50082,18,6,11,3.0
1944,1427,59,6,21,3.0
1945,140134,8,4,20,3.0
1946,158513,13,5,8,3.0
1947,159757,15,0,11,7.0
1948,165005,68,3,10,3.0
1949,195172,1,5,13,
1950,144028,2,5,9,7.0
1951,11912,29,1,17,6.0
1952,106405,8,1,11,3.0
1953,154860,15,0,14,11.0
1954,136256,6,3,11,30.0
1955,146978,6,3,19,7.0
1956,172558,18,5,11,11.0
1957,45587,34,6,11,7.0
1958,123135,66,1,14,1.0
1959,146119,88,4,9,1.0
1960,22285,9,1,15,22.0
1961,120222,18,6,12,3.0
1962,167094,7,3,12,30.0
1963,46071,11,4,16,25.0
1964,181857,36,1,22,5.0
1965,158906,19,0,4,4.0
1966,16408,7,3,17,24.0
1967,100863,20,3,13,7.0
1968,3252,17,1,9,7.0
1969,125314,47,3,16,1.0
1970,149823,5,4,18,28.0
1971,185845,8,1,16,30.0
1972,100634,10,6,7,7.0
1973,115583,4,2,17,15.0
1974,126486,9,4,10,5.0
1975,109151,10,5,10,3.0
1976,190326,29,1,10,10.0
1977,63226,5,0,9,7.0
1978,150228,6,5,10,7.0
1979,46712,9,6,15,18.0
1980,30035,3,2,8,1.0
1981,105002,14,1,9,10.0
1982,66673,66,0,10,3.0
1983,134295,55,1,10,21.0
1984,116962,41,1,1,2.0
1985,52691,2,0,11,3.0
1986,79780,11,1,18,4.0
1987,110568,39,6,23,6.0
1988,135260,2,2,14,5.0
1989,65748,3,1,14,2.0
1990,73496,21,6,13,0.0
1991,55609,7,5,11,3.0
1992,87711,11,4,11,1.0
1993,73170,24,4,9,10.0
1994,7691,9,2,10,14.0
1995,120398,13,1,17,3.0
1996,124045,4,1,12,30.0
1997,56586,14,1,16,19.0
1998,54380,11,2,8,5.0
1999,179905,22,2,7,23.0
2000,130597,5,4,17,10.0
2001,67623,9,0,0,17.0
2002,16370,14,1,16,6.0
2003,166324,11,4,17,8.0
2004,28044,2,0,20,3.0
2005,133892,32,1,11,16.0
2006,25242,45,1,16,10.0
2007,180231,3,5,12,10.0
2008,56364,8,2,9,30.0
2009,125791,23,0,11,1.0
2010,54171,4,2,14,8.0
2011,124061,4,4,10,30.0
2012,124362,34,1,21,5.0
2013,2839,1,1,18,
2014,199963,6,1,16,0.0
2015,177537,4,5,13,7.0
2016,113384,46,6,15,6.0
2017,202313,18,2,8,13.0
2018,185769,7,0,10,30.0
2019,195701,2,0,13,15.0
2020,128735,9,0,16,7.0
2021,14499,23,0,11,5.0
2022,97557,75,4,9,0.0
2023,94221,25,4,15,1.0
2024,35360,18,1,16,14.0
2025,37866,17,4,13,1.0
2026,102384,29,5,9,30.0
2027,6895,49,4,13,10.0
2028,145513,29,3,13,9.0
2029,102187,5,6,13,30.0
2030,100997,7,3,23,9.0
2031,50761,2,1,21,8.0
2032,147372,71,0,22,2.0
2033,25775,27,4,13,1.0
2034,18748,13,0,0,30.0
2035,189220,22,1,15,7.0
2036,79943,3,2,13,6.0
2037,11231,11,1,17,8.0
2038,130181,5,3,8,7.0
2039,65289,15,5,10,8.0
2040,171109,13,5,13,3.0
2041,79553,7,2,10,4.0
2042,144651,5,2,19,2.0
2043,92509,5,5,8,15.0
2044,27550,14,5,17,11.0
2045,25636,25,4,14,1.0
2046,66542,3,6,15,27.0
2047,7622,6,1,18,23.0
2048,126720,6,5,19,11.0
2049,18978,65,2,18,3.0
2050,101528,18,5,8,5.0
2051,20813,10,1,13,3.0
2052,114776,36,3,7,4.0
2053,158094,3,6,10,5.0
2054,192596,72,4,20,0.0
2055,149398,39,0,16,13.0
2056,27625,19,2,16,18.0
2057,155843,22,1,12,5.0
2058,84132,8,5,19,5.0
2059,135062,8,0,17,7.0
2060,14996,11,4,16,6.0
2061,66176,8,5,17,30.0
2062,98002,4,2,16,5.0
2063,78609,2,2,9,5.0
2064,25322,6,4,21,6.0
2065,93331,4,6,7,1.0
2066,142157,2,3,20,4.0
2067,45076,7,6,9,15.0
2068,102422,11,0,16,23.0
2069,97097,18,1,11,2.0
2070,198961,7,1,20,7.0
2071,98589,3,6,12,9.0
2072,108188,34,2,18,7.0
2073,71560,11,0,5,20.0
2074,13701,7,4,10,6.0
2075,155858,20,5,8,23.0
2076,161065,16,4,10,10.0
2077,94998,3,6,14,15.0
2078,152098,20,1,22,28.0
2079,81309,9,6,10,6.0
2080,155379,4,6,23,7.0
2081,179774,16,3,12,2.0
2082,108338,3,3,13,10.0
2083,67699,1,2,11,
2084,161185,3,0,14,3.0
2085,88576,3,5,13,30.0
2086,107066,22,1,11,6.0
2087,108750,9,4,8,5.0
2088,11698,4,3,7,9.0
2089,26938,10,2,18,17.0
2090,140055,2,5,11,16.0
2091,38304,1,4,14,
2092,187560,1,1,7,
2093,157353,2,3,12,2.0
2094,179373,80,4,17,2.0
2095,26117,5,3,15,1.0
2096,191278,10,0,8,7.0
2097,139771,6,5,16,25.0
2098,205888,10,1,17,15.0
2099,10882,3,0,15,29.0
2100,184054,11,0,12,12.0
2101,21174,10,2,11,5.0
2102,90194,18,5,9,27.0
2103,7236,3,1,19,7.0
2104,130803,4,1,13,14.0
2105,62871,36,2,11,7.0
2106,128693,1,3,14,
2107,119081,5,4,20,30.0
2108,112880,3,1,10,11.0
2109,10293,43,6,14,4.0
2110,36431,5,5,13,24.0
2111,155080,9,1,11,8.0
2112,77980,4,3,13,19.0
2113,134240,14,6,14,4.0
2114,120822,4,6,17,4.0
2115,45744,10,2,22,23.0
2116,125667,5,1,18,23.0
2117,80833,3,0,17,3.0
2118,41074,9,2,16,14.0
2119,165719,1,4,16,
2120,179778,10,5,16,2.0
2121,31658,15,4,22,18.0
2122,86448,8,6,15,5.0
2123,203443,1,5,12,
2124,6118,72,4,12,0.0
2125,63979,16,1,11,14.0
2126,93908,23,3,8,14.0
2127,2985,11,3,2,17.0
2128,122108,10,6,13,30.0
2129,82663,7,4,19,4.0
2130,15003,19,4,11,3.0
2131,84731,4,2,18,6.0
2132,152646,1,1,9,
2133,113312,1,5,18,
2134,82545,41,3,8,3.0
2135,103036,26,4,14,4.0
2136,105299,22,6,8,9.0
2137,26635,19,6,20,6.0
2138,136030,2,2,9,21.0
2139,12325,9,1,10,18.0
2140,180141,9,1,10,7.0
2141,36343,3,4,16,16.0
2142,2086,5,6,16,12.0
2143,44893,14,0,13,5.0
2144,150467,25,2,18,15.0
2145,148365,17,5,14,30.0
2146,47543,35,6,3,12.0
2147,91685,1,1,11,
2148,130792,19,2,21,5.0
2149,14684,5,6,13,12.0
2150,34016,14,2,9,3.0
2151,16567,11,4,12,0.0
2152,71027,30,0,20,6.0
2153,198205,12,4,14,10.0
2154,170114,6,5,21,13.0
2155,65871,53,5,21,1.0
2156,116387,26,5,12,2.0
2157,162152,4,0,17,1.0
2158,61516,31,6,16,6.0
2159,32490,10,0,16,7.0
2160,154317,6,1,15,8.0
2161,202303,10,3,19,4.0
2162,32860,1,2,17,
2163,162894,14,6,15,30.0
2164,190930,3,4,8,4.0
2165,65843,9,5,10,3.0
2166,15682,2,1,17,7.0
2167,158536,4,3,11,11.0
2168,67699,10,6,22,11.0
2169,71944,9,5,12,5.0
2170,10126,16,5,19,19.0
2171,43644,5,3,8,3.0
2172,201453,12,6,13,9.0
2173,100116,49,1,9,7.0
2174,81097,12,2,14,2.0
2175,194908,18,3,14,24.0
2176,203575,4,3,17,3.0
2177,12126,2,4,15,8.0
2178,158350,4,1,11,7.0
2179,15979,3,2,14,30.0
2180,174708,8,2,14,7.0
2181,188635,1,6,13,
2182,55370,25,5,15,30.0
2183,137771,31,5,12,11.0
2184,118979,4,0,17,11.0
2185,108191,5,1,17,6.0
2186,71809,20,1,16,5.0
2187,10228,3,2,10,14.0
2188,10351,7,3,14,24.0
2189,42507,16,1,16,2.0
2190,23851,3,2,11,10.0
2191,21272,12,3,17,15.0
2192,165873,1,5,10,
2193,169818,41,0,13,8.0
2194,109522,23,3,20,3.0
2195,141267,2,3,17,11.0
2196,117837,26,0,16,2.0
2197,105719,26,2,19,30.0
2198,56325,59,2,13,6.0
2199,150,27,4,14,6.0
2200,197040,4,0,20,30.0
2201,107001,9,4,15,20.0
2202,5103,60,4,12,2.0
2203,40211,11,6,21,6.0
2204,21470,15,6,16,2.0
2205,173329,15,6,21,16.0
2206,143562,5,3,21,30.0
2207,203931,50,2,18,6.0
2208,156133,53,2,8,6.0
2209,8273,19,4,18,3.0
2210,66371,1,0,10,
2211,32684,9,6,21,6.0
2212,120599,8,4,0,13.0
2213,154738,10,6,15,15.0
2214,29412,8,2,15,5.0
2215,22530,4,2,15,30.0
2216,181259,7,5,9,30.0
2217,123550,2,4,20,16.0
2218,53130,52,0,17,4.0
2219,119677,17,0,14,9.0
2220,85147,2,2,13,14.0
2221,183849,11,3,12,8.0
2222,173401,16,5,12,9.0
2223,53515,14,2,15,11.0
2224,131981,10,6,8,7.0
2225,33867,54,2,14,0.0
2226,72083,1,0,10,
2227,151973,7,3,8,10.0
2228,42806,8,2,18,14.0
2229,30222,16,0,11,3.0
2230,167567,18,1,12,3.0
2231,65044,2,0,16,8.0
2232,10461,7,0,14,10.0
2233,57522,12,1,13,6.0
2234,150951,6,0,15,5.0
2235,177129,22,6,14,4.0
2236,126154,35,5,12,6.0
2237,165810,32,0,18,8.0
2238,14348,1,5,7,
2239,193273,8,2,10,9.0
2240,182463,31,5,10,5.0
2241,31677,26,6,7,15.0
2242,21024,24,3,14,2.0
2243,137658,57,1,20,1.0
2244,58621,1,4,8,
2245,173105,9,0,15,4.0
2246,110430,24,5,13,6.0
2247,132494,7,2,15,20.0
2248,143714,49,5,17,2.0
2249,102271,9,3,21,15.0
2250,12523,4,5,7,28.0
2251,73364,51,0,7,3.0
2252,30752,45,1,9,10.0
2253,39114,15,5,8,18.0
2254,115553,60,4,15,0.0
2255,201022,4,0,16,21.0
2256,148973,11,0,22,28.0
2257,73700,1,3,9,
2258,97482,1,3,14,
2259,17224,24,1,15,4.0
2260,162759,9,0,15,21.0
2261,176664,45,3,19,12.0
2262,167899,34,1,17,2.0
2263,181225,13,1,16,4.0
2264,45075,3,4,15,7.0
2265,90250,15,0,9,15.0
2266,75231,1,4,18,
2267,32246,27,3,11,19.0
2268,31637,12,2,17,20.0
2269,16989,36,2,9,2.0
2270,73031,4,6,13,2.0
2271,77705,12,0,22,7.0
2272,26225,12,0,16,6.0
2273,112743,1,1,10,
2274,149747,35,0,11,2.0
2275,134540,5,1,21,2.0
2276,13616,1,0,14,
2277,42640,12,6,7,17.0
2278,98388,6,3,0,19.0
2279,150028,66,0,9,4.0
2280,137651,17,1,22,16.0
2281,11111,7,3,13,25.0
2282,172491,6,3,15,14.0
2283,200112,86,3,9,4.0
2284,193268,8,0,14,13.0
2285,77944,21,4,10,8.0
2286,202779,3,1,17,10.0
2287,69483,58,0,19,7.0
2288,198542,12,6,10,5.0
2289,23140,12,0,15,2.0
2290,151058,24,3,13,30.0
2291,191631,1,6,16,
2292,90416,1,0,17,
2293,182350,24,1,15,10.0
2294,49918,12,6,12,30.0
2295,48019,26,5,10,15.0
2296,197612,30,5,23,3.0
2297,32424,6,5,21,30.0
2298,46935,9,0,21,5.0
2299,117911,9,3,19,30.0
2300,24213,5,2,8,22.0
2301,44250,11,3,10,5.0
2302,125245,4,3,9,30.0
2303,154287,10,5,20,11.0
2304,97169,20,3,18,7.0
2305,135199,19,2,16,9.0
2306,139308,27,6,11,16.0
2307,203650,14,3,18,9.0
2308,8962,8,3,22,7.0
2309,74105,5,4,16,15.0
2310,72367,17,3,16,16.0
2311,116655,8,4,13,30.0
2312,185479,8,4,7,14.0
2313,27565,19,0,8,3.0
2314,140718,7,5,10,18.0
2315,96718,1,6,13,
2316,55687,18,4,14,4.0
2317,195709,1,1,16,
2318,34285,6,3,14,23.0
2319,20730,55,2,8,6.0
2320,175349,5,2,23,28.0
2321,15906,21,6,16,13.0
2322,46534,3,4,17,9.0
2323,85800,7,2,11,8.0
2324,67578,5,1,17,30.0
2325,200807,27,3,18,4.0
2326,4099,10,0,14,5.0
2327,1519,41,3,8,8.0
2328,156331,18,2,16,2.0
2329,23584,4,3,18,4.0
2330,190542,7,6,13,4.0
2331,19601,2,6,16,26.0
2332,100926,15,0,9,7.0
2333,15169,11,1,0,6.0
2334,111317,8,4,10,3.0
2335,28910,19,1,8,16.0
2336,69428,3,1,15,22.0
2337,174194,6,0,18,17.0
2338,170962,2,0,6,30.0
2339,103000,7,0,23,11.0
2340,75776,3,1,11,9.0
2341,3394,60,4,10,4.0
2342,37388,7,3,19,9.0
2343,117437,3,5,15,3.0
2344,90283,24,4,16,7.0
2345,55880,4,1,7,22.0
2346,17005,13,2,15,2.0
2347,114449,30,0,16,7.0
2348,124034,23,6,14,12.0
2349,94710,5,4,17,30.0
2350,10722,3,3,16,30.0
2351,45441,7,4,17,2.0
2352,192430,4,5,10,5.0
2353,10518,13,0,13,14.0
2354,68293,45,3,17,0.0
2355,144181,2,5,13,30.0
2356,160548,8,0,12,12.0
2357,67308,11,5,12,9.0
2358,63198,19,1,11,9.0
2359,171888,17,3,13,15.0
2360,85183,4,1,20,30.0
2361,194466,21,5,15,2.0
2362,178546,5,0,11,14.0
2363,49679,3,4,9,27.0
2364,186648,11,1,13,30.0
2365,51979,39,1,10,7.0
2366,160475,1,6,10,
2367,78879,13,4,16,3.0
2368,92608,4,3,7,30.0
2369,142337,2,0,11,8.0
2370,76698,5,5,18,18.0
2371,161968,48,5,16,5.0
2372,144556,9,1,10,13.0
2373,161860,17,4,18,2.0
2374,205947,1,0,15,
2375,76962,2,3,15,24.0
2376,22519,4,1,21,30.0
2377,64223,8,0,13,8.0
2378,75964,8,1,15,7.0
2379,51645,10,3,15,5.0
2380,56995,33,2,15,1.0
2381,166301,2,0,22,14.0
2382,85743,5,5,14,8.0
2383,1498,28,5,8,10.0
2384,62751,12,6,11,9.0
2385,28921,8,5,18,24.0
2386,100429,2,2,18,2.0
2387,39998,25,0,8,14.0
2388,187020,1,0,16,
2389,132091,6,6,16,2.0
2390,143036,1,6,17,
2391,72083,3,0,10,7.0
2392,17870,36,1,14,6.0
2393,183882,2,1,9,4.0
2394,140742,20,1,17,13.0
2395,8054,31,4,22,12.0
2396,158631,11,2,8,30.0
2397,188318,12,4,14,7.0
2398,42650,36,3,10,9.0
2399,149607,4,3,7,30.0
2400,34219,12,1,20,2.0
2401,135432,29,2,13,15.0
2402,82563,84,1,17,1.0
2403,42706,9,1,9,8.0
2404,86109,68,0,19,0.0
2405,181051,3,4,8,5.0
2406,62735,1,2,10,
2407,21828,15,6,14,8.0
2408,192083,28,2,20,9.0
2409,71981,11,1,11,30.0
2410,177097,26,1,16,3.0
2411,40806,3,6,4,7.0
2412,197745,84,5,14,4.0
2413,14489,50,2,18,7.0
2414,20283,32,5,16,8.0
2415,167740,22,1,11,2.0
2416,136130,25,3,14,3.0
2417,54768,21,4,11,12.0
2418,100006,11,5,14,4.0
2419,196548,10,3,9,2.0
2420,166492,7,3,10,5.0
2421,107384,25,1,15,6.0
2422,132640,2,0,15,18.0
2423,87402,50,3,21,5.0
2424,171785,40,0,23,13.0
2425,92136,1,3,15,
2426,131368,33,1,14,3.0
2427,37668,6,2,13,9.0
2428,146044,14,3,19,5.0
2429,166492,17,4,9,30.0
2430,119961,10,6,15,11.0
2431,73114,30,1,16,4.0
2432,184215,28,4,17,8.0
2433,174586,6,5,18,4.0
2434,109170,36,2,21,0.0
2435,20018,5,6,15,30.0
2436,114627,2,4,14,18.0
2437,108273,5,0,8,30.0
2438,84837,17,3,9,1.0
2439,14702,10,6,7,5.0
2440,160418,7,2,9,2.0
2441,192073,5,0,17,9.0
2442,124463,21,4,10,7.0
2443,173138,84,2,17,9.0
2444,157072,35,5,13,5.0
2445,816,5,0,16,30.0
2446,8046,22,4,9,3.0
2447,137374,17,3,8,14.0
2448,150671,26,2,12,3.0
2449,50848,22,2,14,30.0
2450,108660,1,6,13,
2451,159768,33,2,17,3.0
2452,198597,5,5,13,12.0
2453,74252,3,5,14,20.0
2454,26392,2,5,12,30.0
2455,159651,6,0,14,21.0
2456,39202,9,1,15,13.0
2457,194805,13,0,9,30.0
2458,26897,32,5,20,8.0
2459,177789,2,4,17,3.0
2460,73270,2,0,17,8.0
2461,35107,15,3,17,19.0
2462,83611,44,2,22,5.0
2463,123662,3,5,13,8.0
2464,166671,6,1,8,7.0
2465,122457,2,1,18,2.0
2466,121714,67,2,17,1.0
2467,185452,11,2,8,6.0
2468,23856,12,2,19,2.0
2469,86247,23,2,14,1.0
2470,144889,47,1,8,1.0
2471,113987,1,6,14,
2472,163085,3,1,6,21.0
2473,43562,22,4,9,12.0
2474,143368,21,4,12,6.0
2475,175147,19,2,9,7.0
2476,28826,37,2,8,5.0
2477,195889,29,0,18,4.0
2478,200394,2,3,16,16.0
2479,116861,2,4,6,3.0
2480,175099,25,1,15,7.0
2481,69474,12,0,14,7.0
2482,183143,48,1,13,7.0
2483,4141,8,5,14,30.0
2484,77374,88,5,9,3.0
2485,165230,10,1,8,7.0
2486,69427,55,1,9,7.0
2487,33195,60,0,15,4.0
2488,50631,6,0,10,25.0
2489,32802,47,3,6,4.0
2490,46255,42,1,17,14.0
2491,79067,33,1,14,15.0
2492,142511,16,3,16,4.0
2493,156438,3,1,20,14.0
2494,33452,27,0,12,5.0
2495,95335,2,6,17,13.0
2496,204584,3,3,14,10.0
2497,13531,6,3,12,2.0
2498,110449,2,5,8,30.0
2499,198806,3,4,10,30.0
2500,9390,5,0,21,30.0
2501,25596,4,6,13,30.0
2502,128883,3,4,8,30.0
2503,82782,14,1,18,3.0
2504,161333,6,4,14,2.0
2505,86576,36,2,12,7.0
2506,205713,5,6,16,30.0
2507,94849,14,0,13,9.0
2508,179084,5,2,9,4.0
2509,163244,5,4,20,17.0
2510,4297,10,4,12,6.0
2511,108192,10,6,13,12.0
2512,105089,9,2,15,30.0
2513,179043,2,4,14,6.0
2514,29244,4,3,9,4.0
2515,145481,57,1,11,3.0
2516,201913,37,6,0,7.0
2517,119951,11,1,8,6.0
2518,7503,21,1,16,5.0
2519,162199,6,6,20,11.0
2520,61928,9,5,14,7.0
2521,14021,11,3,16,18.0
2522,15521,5,4,16,4.0
2523,100720,40,1,18,3.0
2524,15332,9,1,17,12.0
2525,202214,5,6,13,7.0
2526,100013,6,2,18,2.0
2527,180735,13,4,15,30.0
2528,196710,50,1,9,5.0
2529,103712,1,0,10,
2530,140155,4,6,23,18.0
2531,92526,1,3,18,
2532,194072,2,2,13,4.0
2533,165294,57,2,11,9.0
2534,126419,14,0,15,7.0
2535,177336,11,0,7,12.0
2536,16722,18,0,10,8.0
2537,94768,39,1,11,7.0
2538,198691,19,5,15,11.0
2539,66005,17,3,12,8.0
2540,101302,1,4,13,
2541,143182,17,1,13,3.0
2542,151386,70,6,15,2.0
2543,124345,7,5,22,30.0
2544,36436,2,4,10,9.0
2545,181348,15,5,11,5.0
2546,34882,5,3,10,30.0
2547,199149,6,3,13,27.0
2548,173144,3,1,12,3.0
2549,75194,9,0,13,7.0
2550,85035,49,1,18,3.0
2551,20944,54,6,18,4.0
2552,132668,30,0,8,14.0
2553,44519,2,5,18,8.0
2554,46379,13,2,16,13.0
2555,75861,1,1,16,
2556,154040,1,2,14,
2557,181574,10,6,21,13.0
2558,14663,4,4,9,10.0
2559,98794,12,0,12,23.0
2560,35560,14,2,15,25.0
2561,160804,4,0,15,7.0
2562,12102,14,3,8,2.0
2563,198085,1,5,14,
2564,145422,16,2,14,12.0
2565,62224,2,2,15,30.0
2566,196714,39,4,9,6.0
2567,75805,52,1,10,3.0
2568,117752,48,3,13,8.0
2569,55169,4,0,12,7.0
2570,95753,8,3,10,21.0
2571,201183,18,4,13,7.0
2572,162968,41,0,20,2.0
2573,118789,39,5,8,7.0
2574,60514,12,4,18,17.0
2575,57399,2,6,13,3.0
2576,45827,42,3,9,2.0
2577,85383,34,2,14,5.0
2578,121882,1,1,15,
2579,143439,3,1,14,8.0
2580,170068,36,0,13,4.0
2581,194025,8,0,12,1.0
2582,8198,45,3,13,5.0
2583,32975,2,3,13,11.0
2584,116386,8,0,11,10.0
2585,56048,36,0,12,7.0
2586,90345,37,5,20,2.0
2587,22758,18,3,9,8.0
2588,187056,8,3,2,11.0
2589,172134,31,4,7,23.0
2590,61840,4,0,14,7.0
2591,127427,40,0,9,3.0
2592,28238,84,2,9,4.0
2593,206,7,6,13,25.0
2594,24124,6,1,17,12.0
2595,40846,75,1,9,2.0
2596,180649,73,2,18,5.0
2597,103634,5,1,14,7.0
2598,158444,3,2,13,30.0
2599,170887,22,4,18,15.0
2600,109689,10,1,17,8.0
2601,80118,32,2,15,4.0
2602,24913,34,2,18,9.0
2603,167470,39,6,16,17.0
2604,134374,36,0,18,4.0
2605,50630,6,2,10,3.0
2606,14600,2,2,0,17.0
2607,134883,4,6,9,2.0
2608,68947,18,0,21,2.0
2609,47669,33,5,8,10.0
2610,181796,36,4,15,1.0
2611,77702,2,6,18,30.0
2612,33907,41,2,8,5.0
2613,142865,8,6,8,13.0
2614,181385,32,1,11,3.0
2615,107242,2,0,12,4.0
2616,101878,9,5,12,3.0
2617,161353,3,0,18,0.0
2618,182041,9,2,19,29.0
2619,158806,41,1,13,5.0
2620,28186,23,1,16,10.0
2621,147003,1,2,15,
2622,125212,7,3,18,30.0
2623,106321,15,6,7,5.0
2624,139506,78,5,18,5.0
2625,50038,18,5,15,15.0
2626,41242,12,1,13,30.0
2627,73042,30,5,13,1.0
2628,163677,45,6,16,5.0
2629,189109,4,0,17,6.0
2630,171042,37,0,11,4.0
2631,63942,3,1,1,9.0
2632,203185,13,2,19,25.0
2633,188561,11,4,10,9.0
2634,166534,54,4,14,1.0
2635,190269,13,5,12,0.0
2636,149444,5,5,12,6.0
2637,72380,52,2,17,6.0
2638,12394,8,4,16,23.0
2639,153972,7,1,11,14.0
2640,104644,13,0,14,2.0
2641,70031,8,4,22,15.0
2642,36774,19,4,14,1.0
2643,162181,14,0,15,3.0
2644,142434,19,0,18,5.0
2645,92247,4,6,16,30.0
2646,34721,7,2,14,25.0
2647,144833,1,5,8,
2648,11931,9,4,16,17.0
2649,103211,27,3,11,16.0
2650,8037,12,6,11,6.0
2651,12084,5,0,17,5.0
2652,37557,15,1,14,21.0
2653,40371,4,6,12,7.0
2654,12205,63,1,17,3.0
2655,168453,31,1,2,4.0
2656,15540,14,1,10,10.0
2657,159043,10,5,14,0.0
2658,116799,8,1,0,12.0
2659,28378,3,6,7,7.0
2660,152220,12,2,21,30.0
2661,205543,15,4,12,1.0
2662,75632,9,2,19,3.0
2663,139178,31,0,16,3.0
2664,188278,9,4,19,10.0
2665,16848,13,3,11,5.0
2666,26536,47,1,16,7.0
2667,137112,2,6,17,28.0
2668,77891,20,0,12,6.0
2669,193461,1,1,15,
2670,93942,91,1,17,1.0
2671,136888,28,6,12,25.0
2672,69411,35,4,9,6.0
2673,53809,5,1,16,6.0
2674,205147,36,2,17,3.0
2675,171019,8,4,9,2.0
2676,56639,35,1,18,8.0
2677,33918,36,4,16,3.0
2678,133077,2,3,22,9.0
2679,33495,45,2,13,5.0
2680,113443,14,4,13,19.0
2681,11752,7,6,16,7.0
2682,86815,4,1,11,30.0
2683,187075,21,4,0,10.0
2684,5266,4,3,17,6.0
2685,98300,4,6,14,13.0
2686,96554,1,4,8,
2687,129974,11,1,11,13.0
2688,99750,17,6,22,5.0
2689,57205,3,0,12,9.0
2690,146513,6,6,14,7.0
2691,166866,34,3,16,3.0
2692,123531,51,3,18,10.0
2693,50761,4,1,10,30.0
2694,21959,21,5,21,6.0
2695,187052,29,4,19,4.0
2696,88673,8,6,11,10.0
2697,127410,3,6,13,6.0
2698,48890,97,3,12,7.0
2699,144354,8,5,14,7.0
2700,179410,50,2,19,4.0
2701,177846,1,1,13,
2702,189297,31,2,15,6.0
2703,141720,17,3,12,6.0
2704,71427,41,6,7,5.0
2705,62795,11,4,10,17.0
2706,15170,2,3,15,1.0
2707,90854,5,1,17,12.0
